date,cpi,eur_chf,gdp,log_cpi,log_gdp,log_eur
2020,100.6029,1.07638,178229.167946499,0.354778088171897,0.984311336476541,-1.06296046592547
2020.08333333333,100.7274,1.06504,,0.394802432326076,,-1.12528169584828
2020.16666666667,100.8049,1.05902,,0.419692210192924,,-1.15863598040697
2020.25,100.4381,1.05442,,0.301721828887016,,-1.18425068493582
2020.33333333333,100.4803,1.05675,,0.315316124338671,,-1.17126234497703
2020.41666666667,100.5012,1.07173,,0.322046730249666,,-1.08843568164906
2020.5,100.3419,1.07056,,0.270710625916999,,-1.09486297911559
2020.58333333333,100.3861,1.07678,,0.284962706756299,,-1.06077419263508
2020.66666666667,100.3431,1.07837,,0.271097643139094,,-1.05209177931511
2020.75,100.3492,1.07399,166249.064552329,0.273064909125248,0.460514617482877,-1.07604040265296
2020.83333333333,100.1002,1.07798,,0.192664405721439,,-1.05422024236157
2020.91666666667,100,1.08156,,0.160254020481222,,-1.0347108866277
2021,100.0553,1.07931,180391.324044964,0.178145202701288,1.07508210558845,-1.04696479957865
2021.08333333333,100.2198,1.08554,,0.231307409537168,,-1.01309737350324
2021.16666666667,100.5577,1.10624,,0.340234904872649,,-0.901947990902084
2021.25,100.7675,1.10326,,0.407683275070727,,-0.917820415675108
2021.33333333333,101.0339,1.09679,,0.493125835856434,,-0.952429789159049
2021.41666666667,101.1087,1.09398,,0.517075957767729,,-0.967524699188599
2021.5,101.023,1.0854,,0.489634297874317,,-1.01385630219432
2021.58333333333,101.2711,1.07602,,0.569013681727573,,-1.06492880664695
2021.66666666667,101.2887,1.08595,,0.574637397558878,,-1.0108753595383
2021.75,101.5954,1.07137,185779.04626099,0.672480463311048,1.29661700396493,-1.09041256400138
2021.83333333333,101.6346,1.05217,,0.684964706309313,,-1.19682034176407
2021.91666666667,101.5311,1.04078,,0.65199204841511,,-1.26086603253623
2022,101.705,1.04018,190942.446415505,0.707373303487443,1.50297979487863,-1.26425922337669
2022.08333333333,102.3754,1.04611,,0.919990422486317,,-1.23080877508311
2022.16666666667,102.9572,1.02458,,1.10338265224359,,-1.35317606747158
2022.25,103.3351,1.02172,,1.22194814699762,,-1.36962424434887
2022.33333333333,104.0068,1.03591,,1.4316265749096,,-1.28846411078207
2022.41666666667,104.5312,1.02495,,1.59438457788159,,-1.35105151136345
2022.5,104.4916,0.98765,,1.58212245996524,,-1.56918475167272
2022.58333333333,104.7671,0.96899,,1.66733476027065,,-1.68142138589892
2022.66666666667,104.5831,0.96419,,1.6104483521385,,-1.71064208433961
2022.75,104.6392,0.97899,193135.74880423,1.62780312195218,1.58895483563993,-1.62100704006542
2022.83333333333,104.6432,0.9843,,1.62904018331402,,-1.58917738872272
2022.91666666667,104.4149,0.98654,,1.55835912506829,,-1.57580165565641
2023,105.0435,0.99615,191729.601150521,1.75260055068338,1.53394848202121,-1.51875992043168
2023.08333333333,105.8273,0.99045,,1.99317792001683,,-1.55252644571531
2023.16666666667,105.9896,0.99051,,2.04277109982365,,-1.55216999761853
2023.25,105.986,0.98479,,2.04167189003879,,-1.58624884792714
2023.33333333333,106.252,0.97533,,2.12279090674408,,-1.64304679050127
2023.41666666667,106.3196,0.97602,,2.143373752866,,-1.63888543621502
2023.5,106.1688,0.9661,,2.09744018861108,,-1.69899729318257
2023.58333333333,106.3955,0.95835,,2.16646819267271,,-1.74639072680835
2023.66666666667,106.3136,0.95969,,2.14154740234224,,-1.73816890680077
2023.75,106.4112,0.95518,190796.779081803,2.17124324696813,1.49723487185313,-1.76588670992189
2023.83333333333,106.1539,0.96324,,2.0928981188629,,-1.71644258902556
2023.91666666667,106.2055,0.94415,,2.10862498458225,,-1.83423076173454
